level_1,level_2,level_3,level_4,level_5,level_6,description
Motivation and Goal-Directed Behavior,Extrinsic Motivation,Recognition-based Motivation,Status-oriented Motivation,Leadership Roles,Continuing efforts despite experiencing setbacks or failures.,
Motivation and Goal-Directed Behavior,Extrinsic Motivation,Recognition-based Motivation,Status-oriented Motivation,Influence and Power,Maintaining emotional strength in the face of repeated failure.,
Motivation and Goal-Directed Behavior,Extrinsic Motivation,Recognition-based Motivation,Approval-seeking Motivation,,,Using problem-solving and analytical abilities to persist through difficulties.
Motivation and Goal-Directed Behavior,Extrinsic Motivation,Recognition-based Motivation,Approval-seeking Motivation,Peer Acceptance,"Motivation driven by external rewards, such as praise, money, or recognition, rather than personal satisfaction.",
Motivation and Goal-Directed Behavior,Extrinsic Motivation,Recognition-based Motivation,Approval-seeking Motivation,External Validation,Motivation that is heavily dependent on tangible rewards like money or gifts.,
Motivation and Goal-Directed Behavior,Goal Setting,,,,,Motivation due to financial rewards or incentives.
Motivation and Goal-Directed Behavior,Goal Setting,Short-term Goal Setting,,,,Increased motivation from additional monetary compensation beyond regular salary.
Motivation and Goal-Directed Behavior,Goal Setting,Short-term Goal Setting,Daily Goals,,,Motivation through periodic financial distributions for meeting set tasks or responsibilities.
Motivation and Goal-Directed Behavior,Goal Setting,Short-term Goal Setting,Daily Goals,Task Lists,"Motivation driven by the receipt of tangible, non-monetary rewards.",
Motivation and Goal-Directed Behavior,Goal Setting,Short-term Goal Setting,Daily Goals,Time Management,"Motivation to gain physical, non-monetary rewards for achievement or effort.",
Motivation and Goal-Directed Behavior,Goal Setting,Short-term Goal Setting,Weekly Goals,,,Incentives in the form of special rights or advantages given as a reward.
Motivation and Goal-Directed Behavior,Goal Setting,Short-term Goal Setting,Weekly Goals,Project Planning,Motivation driven by the desire for social acknowledgment and status.,
Motivation and Goal-Directed Behavior,Goal Setting,Short-term Goal Setting,Weekly Goals,Progress Tracking,Motivation driven by the desire to achieve a high status or position of influence.,
Motivation and Goal-Directed Behavior,Goal Setting,Long-term Goal Setting,,,,Aspiration to hold positions that involve leading groups or projects.
Motivation and Goal-Directed Behavior,Goal Setting,Long-term Goal Setting,Career Goals,,,Motivation to exert control or sway over others and situations.
Motivation and Goal-Directed Behavior,Goal Setting,Long-term Goal Setting,Career Goals,Advancement,Motivation fueled by the need for social acceptance and approval from others.,
Motivation and Goal-Directed Behavior,Goal Setting,Long-term Goal Setting,Career Goals,Skill Acquisition,Skill Acquisition involves learning and refining new motor skills through practice.,
Motivation and Goal-Directed Behavior,Goal Setting,Long-term Goal Setting,Life Goals,,,Desire to be accepted and validated by one's social group.
Motivation and Goal-Directed Behavior,Goal Setting,Long-term Goal Setting,Life Goals,Personal Growth,Seeking confirmation and recognition from others regarding one's actions and worth.,
Motivation and Goal-Directed Behavior,Goal Setting,Long-term Goal Setting,Life Goals,Community Impact,The process of identifying specific objectives to achieve and planning strategies to accomplish them.,
Motivation and Goal-Directed Behavior,Persistence,,,,,Setting objectives that are achievable in a short time period.
Motivation and Goal-Directed Behavior,Persistence,Effortful Persistence,,,,Establishing goals that are intended to be achieved within a day.
Motivation and Goal-Directed Behavior,Persistence,Effortful Persistence,Discipline,,,Creating and managing lists of tasks to accomplish daily objectives.
Motivation and Goal-Directed Behavior,Persistence,Effortful Persistence,Discipline,Routine Establishment,Allocating specific time periods to complete tasks within a day efficiently.,
Motivation and Goal-Directed Behavior,Persistence,Effortful Persistence,Discipline,Self-Control,Setting goals that span a week's timeline for completion.,
Motivation and Goal-Directed Behavior,Persistence,Effortful Persistence,Dedication,,,Organizing and setting short-term plans for project completion over a week.
Motivation and Goal-Directed Behavior,Persistence,Effortful Persistence,Dedication,Focus,"The skill and ease in using the hands to perform complex tasks, important for precision tasks.",
Motivation and Goal-Directed Behavior,Persistence,Effortful Persistence,Dedication,Commitment,Monitoring and recording progress towards weekly objectives.,
Motivation and Goal-Directed Behavior,Persistence,Attention to Detail,,,,Planning and aiming for goals that take a longer time to accomplish.
Motivation and Goal-Directed Behavior,Persistence,Attention to Detail,Accuracy,,,Long-term plans and aspirations related to professional development.
Motivation and Goal-Directed Behavior,Persistence,Attention to Detail,Accuracy,Error Checking,Strategies to achieve upward movement in one's professional field.,
Motivation and Goal-Directed Behavior,Persistence,Attention to Detail,Accuracy,Detail Orientation,Setting goals to learn new skills that may take longer to develop.,
Motivation and Goal-Directed Behavior,Persistence,Attention to Detail,Thoroughness,,,Broad life-oriented goals that encapsulate personal values and aspirations.
Motivation and Goal-Directed Behavior,Persistence,Attention to Detail,Thoroughness,Comprehensive Planning,Long-term commitment to enhancing personal qualities and capabilities.,
Motivation and Goal-Directed Behavior,Persistence,Attention to Detail,Thoroughness,Meticulous Execution,Setting goals to contribute positively to society over the long term.,
Motivation and Goal-Directed Behavior,Self-Regulation in Goal Pursuit,,,,,The ability to maintain effort and interest over time in pursuit of long-term goals.
Motivation and Goal-Directed Behavior,Self-Regulation in Goal Pursuit,Behavioral Self-Regulation,,,,Sustained effort towards goals despite challenges or obstacles.
Motivation and Goal-Directed Behavior,Self-Regulation in Goal Pursuit,Behavioral Self-Regulation,Impulse Control,,,The ability to resist or delay an emotional or behavioral impulse.
Motivation and Goal-Directed Behavior,Self-Regulation in Goal Pursuit,Behavioral Self-Regulation,Impulse Control,Temptation Resistance,The practice of training oneself to adhere to rules or standards of behavior despite difficulties.,
Motivation and Goal-Directed Behavior,Self-Regulation in Goal Pursuit,Behavioral Self-Regulation,Impulse Control,Immediate vs. Delayed Decision-Making,Maintaining consistency in behaviors or tasks to support long-term objectives.,
Motivation and Goal-Directed Behavior,Self-Regulation in Goal Pursuit,Behavioral Self-Regulation,Delayed Gratification,,,Exerting control over one's actions and impulses towards discipline.
Motivation and Goal-Directed Behavior,Self-Regulation in Goal Pursuit,Behavioral Self-Regulation,Delayed Gratification,Future Orientation,Commitment to a task or purpose even in the face of adversity.,
Motivation and Goal-Directed Behavior,Self-Regulation in Goal Pursuit,Behavioral Self-Regulation,Delayed Gratification,Reward Deferral,Concentration on a task or goal without being distracted by external factors.,
Motivation and Goal-Directed Behavior,Self-Regulation in Goal Pursuit,Emotional Self-Regulation,,,,Deep engagement and dedication to achieving set goals.
Motivation and Goal-Directed Behavior,Self-Regulation in Goal Pursuit,Emotional Self-Regulation,Stress Management,,,Focusing on finer details and accuracy while persisting towards a goal.
Motivation and Goal-Directed Behavior,Self-Regulation in Goal Pursuit,Emotional Self-Regulation,Stress Management,Coping Strategies,Motivation to achieve precision and correctness in task execution.,
Motivation and Goal-Directed Behavior,Self-Regulation in Goal Pursuit,Emotional Self-Regulation,Stress Management,Emotional Resilience,Diligent verification for errors in work to uphold quality and standards.,
Motivation and Goal-Directed Behavior,Self-Regulation in Goal Pursuit,Emotional Self-Regulation,Mood Adjustment,,,Paying careful attention to the intricacies and finer aspects of a task.
Motivation and Goal-Directed Behavior,Self-Regulation in Goal Pursuit,Emotional Self-Regulation,Mood Adjustment,Positive Reframing,The careful and comprehensive effort to ensure completeness and accuracy.,
Motivation and Goal-Directed Behavior,Self-Regulation in Goal Pursuit,Emotional Self-Regulation,Mood Adjustment,Emotion Regulation Techniques,Creating detailed plans that consider all aspects of a task or goal.,
Self-Concept and Identity,,,,,,Executing tasks carefully to ensure they are completed accurately and thoroughly.
Self-Concept and Identity,Self-Esteem,,,,,"The ability to regulate behavior, emotions, and thoughts in the pursuit of long-term goals."
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,,,,Controlling impulsive actions to stay on track towards goals.
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,Emotional Self-Esteem,,,The ability to resist short-term temptations in order to meet long-term goals.
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,Emotional Self-Esteem,Emotional Resilience Self-Esteem,Avoiding momentary pleasures or distractions that may hinder long-term goals.,
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,Emotional Self-Esteem,Emotional Expression Self-Esteem,Balancing the choice between initial impulses and consequent long-term benefits.,
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,Physical Self-Esteem,,,The capability to resist the temptation for an immediate reward in preference for a later reward.
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,Physical Self-Esteem,Fitness Self-Esteem,Focusing on future benefits to resist present temptations for greater rewards.,
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,Physical Self-Esteem,Appearance Self-Esteem,Postponing gratification to achieve more favorable results in the long-term.,
Self-Concept and Identity,Self-Esteem,Social Self-Esteem,,,,Managing emotions to remain focused and motivated on the path to goal achievement.
Self-Concept and Identity,Self-Esteem,Social Self-Esteem,Peer Interactions Self-Esteem,,,The ability to maintain stability and continue working towards goals under stress.
Self-Concept and Identity,Self-Esteem,Social Self-Esteem,Peer Interactions Self-Esteem,Friendship Self-Esteem,Techniques used to manage stress effectively while pursuing goals.,
Self-Concept and Identity,Self-Esteem,Social Self-Esteem,Peer Interactions Self-Esteem,Social Acceptance Self-Esteem,Capacity to recover from stress and remain motivated.,
Self-Concept and Identity,Self-Esteem,Social Self-Esteem,Community Involvement Self-Esteem,,,The skill to alter one's emotional state to align with task requirements.
Self-Concept and Identity,Self-Esteem,Social Self-Esteem,Community Involvement Self-Esteem,Volunteering Self-Esteem,Changing perception to a more optimistic view to align emotions with goals.,
Self-Concept and Identity,Self-Esteem,Social Self-Esteem,Community Involvement Self-Esteem,Public Recognition Self-Esteem,Utilizing strategies to control one's emotional responses in goal pursuit.,
Self-Concept and Identity,Self-Esteem,Academic/Professional Self-Esteem,,,,Reflects a person's overall subjective emotional evaluation of their own worth.
Self-Concept and Identity,Self-Esteem,Academic/Professional Self-Esteem,Goal Achievement Self-Esteem,,,Overall value one places on oneself as a person.
Self-Concept and Identity,Self-Esteem,Academic/Professional Self-Esteem,Goal Achievement Self-Esteem,Milestone Achievement Self-Esteem,Self-worth derived from one's emotional experiences and stability.,
Self-Concept and Identity,Self-Esteem,Academic/Professional Self-Esteem,Goal Achievement Self-Esteem,Recognition Achievement Self-Esteem,Self-worth derived from one's ability to recover from emotional setbacks.,
Self-Concept and Identity,Self-Esteem,Academic/Professional Self-Esteem,Skill Mastery Self-Esteem,,,Self-worth derived from one's ability to express emotions effectively.
Self-Concept and Identity,Self-Esteem,Academic/Professional Self-Esteem,Skill Mastery Self-Esteem,Technical Skill Mastery Self-Esteem,Self-worth derived from one's physical appearance and abilities.,
Self-Concept and Identity,Self-Esteem,Academic/Professional Self-Esteem,Skill Mastery Self-Esteem,Interpersonal Skill Mastery Self-Esteem,Self-worth derived from one's level of physical fitness and strength.,
Self-Concept and Identity,Self-Image,,,,,Self-worth derived from one's satisfaction with personal appearance.
Self-Concept and Identity,Self-Image,Body Image,,,,Self-worth derived from perceived social interactions and acceptance.
Self-Concept and Identity,Self-Image,Body Image,Health Perception,,,Self-worth derived from interactions and acceptance among peers.
Self-Concept and Identity,Self-Image,Body Image,Health Perception,Diet and Nutrition Perception,Self-worth derived from the quality and number of friendships.,
Self-Concept and Identity,Self-Image,Body Image,Health Perception,Exercise and Fitness Perception,Self-worth derived from feeling accepted within social groups.,
Self-Concept and Identity,Self-Image,Body Image,Aesthetic Perception,,,Self-worth derived from involvement and recognition within the larger community.
Self-Concept and Identity,Self-Image,Body Image,Aesthetic Perception,Facial Appearance Perception,Self-worth derived from contributing to community through volunteering.,
Self-Concept and Identity,Self-Image,Body Image,Aesthetic Perception,Body Shape Perception,Self-worth derived from being publicly recognized for community contributions.,
Self-Concept and Identity,Self-Image,Self-Perception,,,,Self-worth related to achievements and performance in academic or professional settings.
Self-Concept and Identity,Self-Image,Self-Perception,Social Role Perception,,,Self-worth derived from achievement of set academic or professional goals.
Self-Concept and Identity,Self-Image,Self-Perception,Social Role Perception,Leadership Role Perception,Self-worth derived from achieving significant life milestones.,
Self-Concept and Identity,Self-Image,Self-Perception,Social Role Perception,Supportive Role Perception,Self-worth derived from receiving recognition for achievements.,
Self-Concept and Identity,Self-Image,Self-Perception,Emotional Self-Perception,,,Self-worth derived from mastering necessary skills in academic or work settings.
Self-Concept and Identity,Self-Image,Self-Perception,Emotional Self-Perception,Emotion Awareness Perception,Self-worth derived from mastering technical and specialized skills.,
Self-Concept and Identity,Self-Image,Self-Perception,Emotional Self-Perception,Emotion Regulation Perception,Self-worth derived from mastering interpersonal skills.,
Self-Concept and Identity,Self-Efficacy,,,,,"How one perceives themselves, which can influence behaviors and mental health."
Self-Concept and Identity,Self-Efficacy,Academic Self-Efficacy,,,,One's perception of the aesthetics or sexual attractiveness of their own body.
Self-Concept and Identity,Self-Efficacy,Academic Self-Efficacy,Test Taking Self-Efficacy,,,Perception of one's own health and physical wellness.
Self-Concept and Identity,Self-Efficacy,Academic Self-Efficacy,Test Taking Self-Efficacy,Standardized Test Self-Efficacy,Perception of one's dietary habits and nutritional intake.,
Self-Concept and Identity,Self-Efficacy,Academic Self-Efficacy,Test Taking Self-Efficacy,Subject-Specific Test Self-Efficacy,Perception of one's exercise habits and physical fitness level.,
Self-Concept and Identity,Self-Efficacy,Homework Management Self-Efficacy,,,,Perception of one's own beauty and aesthetic appeal.
Self-Concept and Identity,Self-Efficacy,Homework Management Self-Efficacy,Time Management Self-Efficacy,,,Perception of one's facial features and attractiveness.
Self-Concept and Identity,Self-Efficacy,Homework Management Self-Efficacy,Resource Utilization Self-Efficacy,,,Perception of one's body shape and size.
Self-Concept and Identity,Social Self-Efficacy,,,,,"How one sees themselves in a variety of contexts, including personal and social."
Self-Concept and Identity,Social Self-Efficacy,Group Interaction Self-Efficacy,,,,Perception of oneself in various social roles and responsibilities.
Self-Concept and Identity,Social Self-Efficacy,Group Interaction Self-Efficacy,Group Leadership Self-Efficacy,,,Perception of oneself in leadership roles and authority positions.
Self-Concept and Identity,Social Self-Efficacy,Group Interaction Self-Efficacy,Group Participation Self-Efficacy,,,Perception of oneself in supportive or auxiliary social roles.
Self-Concept and Identity,Social Self-Efficacy,Conflict Resolution Self-Efficacy,,,,Perception of one's own emotional responses and stability.
Self-Concept and Identity,Social Self-Efficacy,Conflict Resolution Self-Efficacy,Negotiation Self-Efficacy,,,Perception of one’s awareness and understanding of their emotions.
Self-Concept and Identity,Social Self-Efficacy,Conflict Resolution Self-Efficacy,Mediation Self-Efficacy,,,Perception of one's ability to regulate and manage their emotions.
