level_1,level_2,level_3,level_4,level_5,level_6,description
Motivation and Goal-Directed Behavior,Goal Setting,Short-term Goals,Immediate Objectives,Crisis Resolution Goals,,The drive to learn and explore out of natural interest or desire for knowledge.
Motivation and Goal-Directed Behavior,Goal Setting,Short-term Goals,Immediate Objectives,Crisis Resolution Goals,Rapid Response Planning,Driven by the desire to investigate and discover unfamiliar or new informational or experiential territories.
Motivation and Goal-Directed Behavior,Goal Setting,Long-term Goals,,,,Engaging in activities with an open and adventurous attitude towards unknown areas.
Motivation and Goal-Directed Behavior,Goal Setting,Long-term Goals,Aspirational Goals,,,Driven by the desire to ask questions and seek explanations or understanding in various domains.
Motivation and Goal-Directed Behavior,Goal Setting,Long-term Goals,Aspirational Goals,Vision Crafting,,Engaging in thoughtful questioning to derive deeper understanding or insights.
Motivation and Goal-Directed Behavior,Goal Setting,Long-term Goals,Aspirational Goals,Vision Crafting,Long-term Vision Structure,"The need to feel in control of one's own actions and decisions, fueling self-driven goals."
Motivation and Goal-Directed Behavior,Self-Discipline,,,,,The ability to govern oneself without external influence in making decisions related to goal achievement.
Motivation and Goal-Directed Behavior,Self-Discipline,Impulse Control,,,,Managing sudden emotional and behavioral impulses in order to act appropriately.
Motivation and Goal-Directed Behavior,Self-Discipline,Impulse Control,Delay of Gratification,,,Ordering ideas or events logically.
Motivation and Goal-Directed Behavior,Self-Discipline,Impulse Control,Delay of Gratification,Reward Postponement Techniques,,"The ability to manage and control one's own behavior, emotions, and thoughts in the pursuit of long-term goals."
Motivation and Goal-Directed Behavior,Self-Discipline,Emotion Regulation,,,,"The ability to monitor, evaluate, and modulate emotional reactions in a manner that promotes adaptive and appropriate functioning."
Motivation and Goal-Directed Behavior,Self-Discipline,Emotion Regulation,Emotional Resilience,,,"Techniques that involve planning, monitoring, and evaluating personal cognitive processes for better goal attainment."
Motivation and Goal-Directed Behavior,Self-Discipline,Emotion Regulation,Emotional Resilience,Stress Management Techniques,,The urge to improve skills and competence in a particular activity or field.
Motivation and Goal-Directed Behavior,Self-Discipline,Emotion Regulation,Emotional Resilience,Stress Management Techniques,Relaxation Methods,The process of acquiring new abilities or refining existing skills over time.
Motivation and Goal-Directed Behavior,Persistence,,,,,"Cognitive Impulse Control involves managing spontaneous cognitive responses, such as thoughts and ideas."
Motivation and Goal-Directed Behavior,Persistence,Resilience,,,,Expanding a range of skills to adapt to various tasks or goals.
Motivation and Goal-Directed Behavior,Persistence,Resilience,Adaptive Coping,,,Working towards achieving a recognized level of proficiency or excellence.
Motivation and Goal-Directed Behavior,Persistence,Resilience,Adaptive Coping,Problem Reframing,,Using feedback effectively to enhance skills or achieve higher competence.
Motivation and Goal-Directed Behavior,Persistence,Resilience,Adaptive Coping,Problem Reframing,Cognitive Flexibility Enhancement,Incorporating critical feedback to improve performance constructively.
Motivation and Goal-Directed Behavior,Persistence,Tenacity,,,,"The drive to engage in an activity based on external rewards or pressures, such as monetary incentives or approval from others."
Motivation and Goal-Directed Behavior,Persistence,Tenacity,Grit Development,,,Engaging in tasks to gain acknowledgment or approval from others.
Motivation and Goal-Directed Behavior,Persistence,Tenacity,Grit Development,Perseverance Tactics,,Undertaking tasks that are intended to enhance one's position or rank within a group or society.
Motivation and Goal-Directed Behavior,Action Planning,,,,,Seeking recognition and admiration within social circles by enhancing one's social standing.
Motivation and Goal-Directed Behavior,Action Planning,Problem Solving,,,,"The motivation driven by tangible incentives such as money, gifts, or prizes."
Motivation and Goal-Directed Behavior,Action Planning,Problem Solving,Analytical Thinking,,,Monetary gain received as a reward for achieving specific tasks or goals.
Motivation and Goal-Directed Behavior,Action Planning,Problem Solving,Analytical Thinking,Logical Reasoning,,Financial bonuses provided for achieving or exceeding performance benchmarks.
Motivation and Goal-Directed Behavior,Action Planning,Problem Solving,Analytical Thinking,Logical Reasoning,Inductive Reasoning Skills,Structured reward systems based on levels of achievement or performance indicators.
Motivation and Goal-Directed Behavior,Action Planning,Resource Management,,,,"The skill of efficiently allocating time, energy, and attention to meet goals."
Motivation and Goal-Directed Behavior,Action Planning,Resource Management,Time Allocation,,,"Physical rewards obtained, such as gifts or prizes, as motivation for goal achievement."
Motivation and Goal-Directed Behavior,Action Planning,Resource Management,Time Allocation,Time Optimization,,Non-monetary tangible incentives provided to reward achievements.
Motivation and Goal-Directed Behavior,Action Planning,Resource Management,Time Allocation,Time Optimization,Efficiency Techniques,Utilizing voucher-based incentives as alternative forms of tangible rewards.
Motivation and Goal-Directed Behavior,Time Management,,,,,The process of organizing and planning how to divide time between activities.
Motivation and Goal-Directed Behavior,Time Management,Prioritization,,,,The process of identifying something that you want to accomplish and establishing measurable objectives and timeframes.
Motivation and Goal-Directed Behavior,Time Management,Prioritization,Urgency Evaluation,,,"Objectives set to be achieved in the near future, providing immediate direction."
Motivation and Goal-Directed Behavior,Time Management,Prioritization,Urgency Evaluation,Critical Path Analysis,,"Tasks or goals intended to be completed in a very short timeframe, often to address urgent priorities."
Motivation and Goal-Directed Behavior,Scheduling,,,,,Specific actions taken to address and manage immediate crisis situations effectively.
Motivation and Goal-Directed Behavior,Scheduling,Routine Development,,,,Designing plans to quickly and effectively manage sudden crisis or urgent situations.
Motivation and Goal-Directed Behavior,Scheduling,Routine Development,Consistency Building,,,"Objectives with a broader scope and longer timeframe, providing sustained direction."
Motivation and Goal-Directed Behavior,Scheduling,Routine Development,Consistency Building,Habit Formation Strategies,,Long-term ambitions that drive daily efforts and guide personal growth over extended periods.
Self-Concept and Identity,,,,,,Developing a clear and inspiring long-term vision that guides goal setting and actions.
Self-Concept and Identity,Self-Esteem,,,,,Establishing a structured framework for long-term vision to ensure ongoing guidance and inspiration.
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,,,,"The ability to control one's impulses, emotions, and behaviors in pursuit of long-term goals."
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,Temporal Self-Esteem,,,Managing spontaneous desires to stay focused on longer-term objectives.
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,Temporal Self-Esteem,Short-Term Self-Esteem Fluctuations,,The capacity to resist immediate temptations in order to achieve more beneficial long-term outcomes.
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,Temporal Self-Esteem,Long-Term Self-Esteem Stability,,Strategies aimed at deferring immediate rewards to gain better long-term outcomes.
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,Temporal Self-Esteem,Long-Term Self-Esteem Stability,Consistent High Self-Esteem,The capacity to manage one's emotional responses to stay aligned with goals.
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,Temporal Self-Esteem,Long-Term Self-Esteem Stability,Consistent Low Self-Esteem,Maintaining emotional balance when faced with challenges or pressure in goal pursuit.
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,Comparative Self-Esteem,,,Strategies and practices for managing stress to maintain emotional resilience.
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,Comparative Self-Esteem,Peer Comparison Impact,,Practices aimed at reducing stress and increasing emotional stability.
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,Comparative Self-Esteem,Peer Comparison Impact,Positive Peer Influence on Esteem,The continued effort to achieve a particular goal despite obstacles and setbacks.
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,Comparative Self-Esteem,Peer Comparison Impact,Negative Peer Influence on Esteem,The ability to recover quickly from difficulties while maintaining focus on a goal.
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,Comparative Self-Esteem,Societal Standard Impact,,Using flexible strategies to overcome obstacles perceived during goal achievement.
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,Comparative Self-Esteem,Societal Standard Impact,Media Standards Influence,Shifting perspective to view challenges differently as part of adaptive coping.
Self-Concept and Identity,Self-Esteem,Global Self-Esteem,Comparative Self-Esteem,Societal Standard Impact,Cultural Standards Influence,Practices aimed at enhancing mental adaptability to changes and obstacles.
Self-Concept and Identity,Self-Esteem,Domain-Specific Self-Esteem,,,,Strong determination to stick with goals regardless of the challenges faced.
Self-Concept and Identity,Self-Esteem,Domain-Specific Self-Esteem,Academic Self-Esteem,,,Cultivating a sustained and enduring passion and perseverance for long-term goals.
Self-Concept and Identity,Self-Esteem,Domain-Specific Self-Esteem,Academic Self-Esteem,Test Performance Esteem,,Specific strategies and tactics to maintain commitment to goals over time.
Self-Concept and Identity,Self-Esteem,Domain-Specific Self-Esteem,Academic Self-Esteem,Test Performance Esteem,Pre-Test Esteem,The strategic process of outlining steps and methods to achieve specific goals.
Self-Concept and Identity,Self-Esteem,Domain-Specific Self-Esteem,Academic Self-Esteem,Test Performance Esteem,Post-Test Esteem,The process of finding solutions to obstacles encountered in goal pursuit.
Self-Concept and Identity,Self-Esteem,Domain-Specific Self-Esteem,Academic Self-Esteem,Classroom Participation Esteem,,The ability to deconstruct problems and conceptualize solutions or explanations in a structured manner.
Self-Concept and Identity,Self-Esteem,Domain-Specific Self-Esteem,Academic Self-Esteem,Classroom Participation Esteem,Positive Participation Esteem,Using logic and structured reasoning to resolve problems systematically.
Self-Concept and Identity,Self-Esteem,Domain-Specific Self-Esteem,Academic Self-Esteem,Classroom Participation Esteem,Negative Participation Esteem,The ability to make generalizations based on specific evidence.
Self-Concept and Identity,Self-Esteem,Domain-Specific Self-Esteem,Social Self-Esteem,,,Identifying and utilizing resources available to aid in achieving goals.
Self-Concept and Identity,Self-Esteem,Domain-Specific Self-Esteem,Social Self-Esteem,Friendship Esteem,,Strategically assigning time units to various tasks to enhance progression towards goals.
Self-Concept and Identity,Self-Esteem,Domain-Specific Self-Esteem,Social Self-Esteem,Friendship Esteem,New Friendships Esteem,Maximizing efficiency and productivity through effective time use.
Self-Concept and Identity,Self-Esteem,Domain-Specific Self-Esteem,Social Self-Esteem,Friendship Esteem,Existing Friendships Esteem,Methods used to enhance output with minimal wasted effort.
Self-Concept and Identity,Self-Esteem,Domain-Specific Self-Esteem,Social Self-Esteem,Social Recognition Esteem,,"The ability to use one's time effectively or productively, especially in the pursuit of long-term goals."
Self-Concept and Identity,Self-Esteem,Domain-Specific Self-Esteem,Social Self-Esteem,Social Recognition Esteem,Recognition in Small Groups,The process of arranging tasks in order of importance to effectively allocate time and energy.
Self-Concept and Identity,Self-Esteem,Domain-Specific Self-Esteem,Social Self-Esteem,Social Recognition Esteem,Recognition in Large Groups,Determining the importance and immediacy of tasks to optimize performance and time allocation.
Self-Concept and Identity,Self-Image,,,,,Technique used to identify the sequence of essential tasks to minimize project durations.
Self-Concept and Identity,Self-Image,Actual Self,,,,Creating a timetable for tasks and activities to enhance productivity.
Self-Concept and Identity,Self-Image,Actual Self,Physical Self-Perception,,,Establishing consistent patterns of behavior or sequences of activities to improve efficiency.
Self-Concept and Identity,Self-Image,Actual Self,Physical Self-Perception,Body Size Perception,,Developing reliable habits and schedules to support goal achievement.
Self-Concept and Identity,Self-Image,Actual Self,Physical Self-Perception,Body Size Perception,Body Proportion Perception,Approaches to building and maintaining beneficial habits.
Self-Concept and Identity,Self-Image,Actual Self,Physical Self-Perception,Facial Feature Perception,,"Self-Concept and Identity involves how individuals perceive themselves including their beliefs, emotions, and attitudes about their own abilities and unique characteristics. It includes self-image, self-esteem, and the understanding of one's role in various contexts."
Self-Concept and Identity,Self-Image,Actual Self,Physical Self-Perception,Facial Feature Perception,Symmetry Perception,"The evaluation of one's own worth, encompassing feelings of self-respect and self-value."
Self-Concept and Identity,Self-Image,Actual Self,Physical Self-Perception,Facial Feature Perception,Feature Attractiveness Perception,Overall assessment of one's worth as a person.
Self-Concept and Identity,Self-Image,Actual Self,Psychological Self-Perception,,,Changes in global self-esteem over time.
Self-Concept and Identity,Self-Image,Actual Self,Psychological Self-Perception,Emotional Self-Perception,,Day-to-day or moment-to-moment variations in self-esteem.
Self-Concept and Identity,Self-Image,Actual Self,Psychological Self-Perception,Emotional Self-Perception,Positive Emotional Traits,Consistency or gradual change in self-esteem over extended periods.
Self-Concept and Identity,Self-Image,Actual Self,Psychological Self-Perception,Emotional Self-Perception,Negative Emotional Traits,Maintaining generally high self-esteem over extended periods.
Self-Concept and Identity,Self-Image,Actual Self,Psychological Self-Perception,Cognitive Self-Perception,,Maintaining generally low self-esteem over extended periods.
Self-Concept and Identity,Self-Image,Actual Self,Psychological Self-Perception,Cognitive Self-Perception,Processing Speed Perception,Global self-esteem relative to peers or societal standards.
Self-Concept and Identity,Self-Image,Actual Self,Psychological Self-Perception,Cognitive Self-Perception,Problem Solving Perception,Effects of comparing oneself to peers on self-esteem.
Self-Concept and Identity,Self-Image,Ideal Self,,,,Enhancement in self-esteem through positive comparisons with peers.
Self-Concept and Identity,Self-Image,Ideal Self,Aspirational Self,,,Decline in self-esteem through unfavorable comparisons with peers.
Self-Concept and Identity,Self-Image,Ideal Self,Aspirational Self,Career Aspiration Self,,Effects of comparing oneself to societal standards on self-esteem.
Self-Concept and Identity,Self-Image,Ideal Self,Aspirational Self,Career Aspiration Self,Leadership Role Aspiration,Impact of media portrayal and societal ideal standards on self-esteem.
Self-Concept and Identity,Self-Image,Ideal Self,Aspirational Self,Career Aspiration Self,Expertise Development Aspiration,Impact of cultural norms and standards on self-esteem.
Self-Concept and Identity,Self-Image,Ideal Self,Aspirational Self,Personal Development Aspiration,,"Self-esteem in specific areas such as academics, appearance, or social acceptance."
Self-Concept and Identity,Self-Image,Ideal Self,Aspirational Self,Personal Development Aspiration,Lifestyle Transformation Aspiration,Self-worth in the context of academic performance and competence.
Self-Concept and Identity,Self-Image,Ideal Self,Aspirational Self,Personal Development Aspiration,Skill Acquisition Aspiration,Self-esteem related to the outcome of specific academic tests.
Self-Concept and Identity,Self-Image,Ideal Self,Normative Self,,,Self-esteem pertaining to anticipated performance before a test.
Self-Concept and Identity,Self-Image,Ideal Self,Normative Self,Cultural Norms Influence,,Self-esteem related to reflection on performance after a test.
Self-Concept and Identity,Self-Image,Ideal Self,Normative Self,Cultural Norms Influence,Traditional Norms Influence,Self-worth derived from participation and performance in classroom settings.
Self-Concept and Identity,Self-Image,Ideal Self,Normative Self,Cultural Norms Influence,Modern Norms Influence,High self-esteem from active and successful class involvement.
Self-Concept and Identity,Self-Image,Ideal Self,Normative Self,Peer Norms Influence,,Low self-esteem due to inadequate or unsatisfactory class participation.
Self-Concept and Identity,Self-Image,Ideal Self,Normative Self,Peer Norms Influence,Stable Peer Influence,Self-worth derived from perceived social success and acceptance.
Self-Concept and Identity,Self-Image,Ideal Self,Normative Self,Peer Norms Influence,Fluctuating Peer Influence,Self-esteem related to the quality and quantity of friendships.
Self-Concept and Identity,Role Identity,,,,,Esteem derived from forming new friendships.
Self-Concept and Identity,Role Identity,Occupational Role Identity,,,,Esteem related to maintaining existing friendships.
Self-Concept and Identity,Role Identity,Occupational Role Identity,Career Satisfaction,,,Self-worth related to visibility and popularity within social contexts.
Self-Concept and Identity,Role Identity,Occupational Role Identity,Career Satisfaction,Job Role Satisfaction,,Esteem based on recognition in intimate or small social circles.
Self-Concept and Identity,Role Identity,Occupational Role Identity,Career Satisfaction,Job Role Satisfaction,Task-Specific Satisfaction,Esteem generated from acknowledgment in broad or large social settings.
Self-Concept and Identity,Role Identity,Occupational Role Identity,Career Satisfaction,Work-Life Balance Satisfaction,,"The perception of oneself, including the physical, psychological, and social attributes that define an individual."
Self-Concept and Identity,Role Identity,Occupational Role Identity,Career Satisfaction,Work-Life Balance Satisfaction,Personal Time Satisfaction,How individuals perceive their actual characteristics and attributes.
Self-Concept and Identity,Role Identity,Occupational Role Identity,Career Satisfaction,Work-Life Balance Satisfaction,Professional Time Satisfaction,How individuals view their own physical attributes.
Self-Concept and Identity,Role Identity,Occupational Role Identity,Professional Development Identity,,,Perception of one's body size and shape.
Self-Concept and Identity,Role Identity,Occupational Role Identity,Professional Development Identity,Skill Development Identity,,Perception of the proportionality of one's physical appearance.
Self-Concept and Identity,Role Identity,Occupational Role Identity,Professional Development Identity,Skill Development Identity,Technical Skills Identity,Perception of one's facial attributes.
Self-Concept and Identity,Role Identity,Occupational Role Identity,Professional Development Identity,Skill Development Identity,Interpersonal Skills Identity,Perceived symmetry or asymmetry in facial features.
Self-Concept and Identity,Role Identity,Occupational Role Identity,Professional Development Identity,Career Growth Identity,,Perception of the attractiveness of individual facial features.
Self-Concept and Identity,Role Identity,Occupational Role Identity,Professional Development Identity,Career Growth Identity,Promotion Aspiration,How individuals view their mental and emotional attributes.
Self-Concept and Identity,Role Identity,Occupational Role Identity,Professional Development Identity,Career Growth Identity,Horizontal Growth Identity,Awareness of one's own emotional traits and tendencies.
Self-Concept and Identity,Role Identity,Family Role Identity,,,,"Perception of possessing positive emotional qualities, such as empathy or resilience."
Self-Concept and Identity,Role Identity,Family Role Identity,Parental Role Identity,,,"Perception of having less favorable emotional attributes, like impatience or anxiety-proneness."
Self-Concept and Identity,Role Identity,Family Role Identity,Parental Role Identity,Parental Guidance Role,,Perception of one's mental capabilities and cognitive traits.
Self-Concept and Identity,Role Identity,Family Role Identity,Parental Role Identity,Parental Guidance Role,Educational Guidance Role,How quickly one believes they can process thoughts and information.
Self-Concept and Identity,Role Identity,Family Role Identity,Parental Role Identity,Parental Support Role,,Perception of one's ability to solve problems effectively.
Self-Concept and Identity,Role Identity,Family Role Identity,Parental Role Identity,Parental Support Role,Emotional Support Role,"How individuals would like to perceive themselves, representing personal goals and aspirations."
Self-Concept and Identity,Role Identity,Family Role Identity,Parental Role Identity,Parental Support Role,Physical Care Role,The ideal self in terms of personal aspirations and ambitions.
Self-Concept and Identity,Role Identity,Family Role Identity,Sibling Role Identity,,,The ideal self within career or professional goals.
Self-Concept and Identity,Role Identity,Family Role Identity,Sibling Role Identity,Sibling Rivalry Identity,,Aspiration to achieve leadership roles.
Self-Concept and Identity,Role Identity,Family Role Identity,Sibling Role Identity,Sibling Rivalry Identity,Competitive Dynamics Identity,Aspiration to become an expert in a professional field.
Self-Concept and Identity,Role Identity,Family Role Identity,Sibling Role Identity,Sibling Bond Identity,,Aspirations related to personal growth and self-improvement.
Self-Concept and Identity,Role Identity,Family Role Identity,Sibling Role Identity,Sibling Bond Identity,Sibling Support Identity,Desire to significantly change personal lifestyle or habits for improvement.
Self-Concept and Identity,Role Identity,Social Role Identity,,,,Aspiration to learn new skills or enhance existing competencies.
Self-Concept and Identity,Role Identity,Social Role Identity,Friendship Role Identity,,,The ideal self as influenced by external norms and expectations.
Self-Concept and Identity,Role Identity,Social Role Identity,Friendship Role Identity,Supportive Friend Role,,How cultural expectations shape the ideal self.
Self-Concept and Identity,Role Identity,Social Role Identity,Friendship Role Identity,Supportive Friend Role,Emotional Friend Support Identity,Influence of traditional cultural norms on personal aspirations.
Self-Concept and Identity,Role Identity,Social Role Identity,Friendship Role Identity,Supportive Friend Role,Practical Friend Support Identity,Impact of contemporary cultural norms on self-perception and ideals.
Self-Concept and Identity,Role Identity,Social Role Identity,Friendship Role Identity,Leadership in Friend Circle,,Influence of peer expectations on the ideal self.
Self-Concept and Identity,Role Identity,Social Role Identity,Friendship Role Identity,Leadership in Friend Circle,Organizational Leadership in Friend Circle,Consistent peer influence on self-perception over time.
Self-Concept and Identity,Role Identity,Social Role Identity,Friendship Role Identity,Leadership in Friend Circle,Guidance Leadership in Friend Circle,Variable impact of peer expectations on self-perception.
Self-Concept and Identity,Role Identity,Social Role Identity,Voluntary Role Identity,,,"Understanding and identifying with roles and responsibilities in various contexts, such as family, work, and social settings."
Self-Concept and Identity,Role Identity,Social Role Identity,Voluntary Role Identity,Charity Volunteer Role,,Identification and understanding of one's role and responsibilities within their occupational or professional sphere.
Self-Concept and Identity,Role Identity,Social Role Identity,Voluntary Role Identity,Charity Volunteer Role,Benefactor Role Identity,Contentment with one's professional role and achievements.
Self-Concept and Identity,Personal Values and Beliefs,,,,,Satisfaction with specific job roles and tasks.
Self-Concept and Identity,Personal Values and Beliefs,Moral Values,,,,Satisfaction with specific duties or tasks within the job role.
Self-Concept and Identity,Personal Values and Beliefs,Moral Values,Altruistic Values,,,Contentment with the balance between work responsibilities and personal life.
Self-Concept and Identity,Personal Values and Beliefs,Moral Values,Altruistic Values,Empathy Values,,Satisfaction with the amount and quality of personal time outside of work.
Self-Concept and Identity,Personal Values and Beliefs,Moral Values,Altruistic Values,Compassion Values,,Contentment with the scheduling and demands of work time within life.
Self-Concept and Identity,Personal Values and Beliefs,Moral Values,Altruistic Values,Compassion Values,Altruistic Action Values,Identity related to growth and progression in one's career.
Self-Concept and Identity,Personal Values and Beliefs,Moral Values,Justice Values,,,Identity centered around professional skills enhancement.
Self-Concept and Identity,Personal Values and Beliefs,Moral Values,Justice Values,Equality Values,,Self-perception centered on the growth and application of technical skills.
Self-Concept and Identity,Personal Values and Beliefs,Moral Values,Justice Values,Equality Values,Equal Opportunity Values,Identity shaped by the development and use of interpersonal skills.
Self-Concept and Identity,Personal Values and Beliefs,Moral Values,Justice Values,Fairness Values,,Identity focused on advancement within one's career path.
Self-Concept and Identity,Personal Values and Beliefs,Moral Values,Justice Values,Fairness Values,Reciprocity Values,Desire and planning towards career promotions and hierarchical advancement.
Self-Concept and Identity,Personal Values and Beliefs,Moral Values,Justice Values,Fairness Values,Impartiality Values,Focus on broadening skills and roles within the same career level.
Self-Concept and Identity,Personal Values and Beliefs,Religious or Spiritual Beliefs,,,,Recognition and involvement in roles and duties within the family setting.
Self-Concept and Identity,Personal Values and Beliefs,Religious or Spiritual Beliefs,Spiritual Growth Identity,,,Understanding and acceptance of the parent role and responsibilities.
Self-Concept and Identity,Personal Values and Beliefs,Religious or Spiritual Beliefs,Spiritual Growth Identity,Meditative Growth Identity,,Identity related to providing direction and support to children.
Self-Concept and Identity,Personal Values and Beliefs,Religious or Spiritual Beliefs,Spiritual Growth Identity,Meditative Growth Identity,Mindfulness Meditation Identity,Focus on guiding children from an educational perspective.
Self-Concept and Identity,Personal Values and Beliefs,Religious or Spiritual Beliefs,Spiritual Growth Identity,Pilgrimage Growth Identity,,Identity centered around emotional and physical support in parenting.
Self-Concept and Identity,Personal Values and Beliefs,Religious or Spiritual Beliefs,Spiritual Growth Identity,Pilgrimage Growth Identity,Cultural Pilgrimage Identity,Emphasis on providing emotional comfort and strength to children.
Self-Concept and Identity,Personal Values and Beliefs,Religious or Spiritual Beliefs,Religious Practice Identity,,,Role of providing physical care and assistance to children.
Self-Concept and Identity,Personal Values and Beliefs,Religious or Spiritual Beliefs,Religious Practice Identity,Ritual Practice Identity,,Understanding and acceptance of the sibling role and relationships.
Self-Concept and Identity,Personal Values and Beliefs,Religious or Spiritual Beliefs,Religious Practice Identity,Ritual Practice Identity,Daily Ritual Practices,Identity aspects related to competition and rivalry among siblings.
Self-Concept and Identity,Personal Values and Beliefs,Religious or Spiritual Beliefs,Religious Practice Identity,Congregational Identity,,Identity aspects centered around competitive interactions with siblings.
Self-Concept and Identity,Personal Values and Beliefs,Religious or Spiritual Beliefs,Religious Practice Identity,Congregational Identity,Communal Worship Identity,Identity aspects related to building and maintaining sibling relationships.
Self-Concept and Identity,Personal Values and Beliefs,Cultural Values,,,,Focus on providing support and maintaining positive sibling relationships.
Self-Concept and Identity,Personal Values and Beliefs,Cultural Values,Tradition Commitment,,,Understanding and integration of roles one holds in social settings outside family and work environments.
Self-Concept and Identity,Personal Values and Beliefs,Cultural Values,Tradition Commitment,Festive Tradition Commitment,,Understanding one's role in friendships and social circles.
Self-Concept and Identity,Personal Values and Beliefs,Cultural Values,Tradition Commitment,Festive Tradition Commitment,Annual Festival Commitment,Identity based on being a supportive and reliable friend.
Self-Concept and Identity,Personal Values and Beliefs,Cultural Values,Tradition Commitment,Ritual Tradition Commitment,,Identity focused on providing emotional support within friendships.
Self-Concept and Identity,Personal Values and Beliefs,Cultural Values,Tradition Commitment,Ritual Tradition Commitment,Lifecycle Ritual Commitment,Identity associated with offering practical aid within friendships.
Self-Concept and Identity,Personal Values and Beliefs,Cultural Values,Cultural Adaptability,,,Identity related to taking leadership roles within friend groups.
Self-Concept and Identity,Personal Values and Beliefs,Cultural Values,Cultural Adaptability,Acculturation Adaptability,,Leadership identity based on organizing activities within friend groups.
Self-Concept and Identity,Personal Values and Beliefs,Cultural Values,Cultural Adaptability,Acculturation Adaptability,Cultural Versatility Adaptability,Leadership role based on providing guidance and direction within friendships.
Self-Concept and Identity,Personal Values and Beliefs,Cultural Values,Cultural Adaptability,Cross-Cultural Cooperation,,"Recognition of roles taken on voluntarily, such as community service."
Self-Concept and Identity,Personal Values and Beliefs,Cultural Values,Cultural Adaptability,Cross-Cultural Cooperation,Cultural Synergy Values,Identity in voluntary roles related to charity and philanthropy.
Self-Concept and Identity,Body Image,,,,,Identity as a sponsor or supporter of charitable initiatives.
Self-Concept and Identity,Body Image,Body Satisfaction,,,,The framework of beliefs and values that guide an individual's behavior and decision-making processes.
Self-Concept and Identity,Body Image,Body Satisfaction,Body Pride,,,Principles concerning the distinction between right and wrong or good and bad behavior.
Self-Concept and Identity,Body Image,Body Satisfaction,Body Pride,Athletic Body Pride,,Moral values emphasizing selflessness and concern for others.
Self-Concept and Identity,Body Image,Body Satisfaction,Body Pride,Artistic Body Pride,,Values centered around understanding and sharing others' feelings.
Self-Concept and Identity,Body Image,Body Satisfaction,Body Discontent,,,Values focused on motivation to help others and relieve suffering.
Self-Concept and Identity,Body Image,Body Satisfaction,Body Discontent,Weight Discontent,,Values promoting actions aimed at helping others selflessly.
Self-Concept and Identity,Body Image,Body Satisfaction,Body Discontent,Feature Discontent,,Moral values related to fairness and justice.
Self-Concept and Identity,Body Image,Body Functionality Esteem,,,,Values highlighting equal rights and opportunities for all.
Self-Concept and Identity,Body Image,Body Functionality Esteem,Physical Capability Pride,,,Emphasis on promoting equal opportunities across diverse domains.
Self-Concept and Identity,Body Image,Body Functionality Esteem,Physical Capability Pride,Endurance Pride,,Values emphasizing fairness in interactions and decisions.
Self-Concept and Identity,Body Image,Body Functionality Esteem,Physical Capability Pride,Strength Pride,,Values stressing fair trade and mutual benefit in exchanges.
Self-Concept and Identity,Body Image,Body Functionality Esteem,Physical Health Dissatisfaction,,,Principles of remaining unbiased and neutral in decision-making.
Self-Concept and Identity,Body Image,Body Functionality Esteem,Physical Health Dissatisfaction,Chronic Health Dissatisfaction,,"Beliefs relating to faith, spirituality, and religious practices."
Self-Concept and Identity,Body Image,Body Functionality Esteem,Physical Health Dissatisfaction,Acute Health Dissatisfaction,,Identity related to the pursuit of spiritual understanding and growth.
Self-Concept and Identity,Cultural and Social Identity,,,,,Identity in spiritual growth through meditation practices.
Self-Concept and Identity,Cultural and Social Identity,Ethnic Identity,,,,Self-identification with meditation practices focused on mindfulness.
Self-Concept and Identity,Cultural and Social Identity,Ethnic Identity,Bicultural Identity,,,Identity focused on spiritual growth through pilgrimage activities.
Self-Concept and Identity,Cultural and Social Identity,Ethnic Identity,Bicultural Identity,Dual Tradition Integration,,Engagement in pilgrimages connected to one's cultural heritage.
Self-Concept and Identity,Cultural and Social Identity,Ethnic Identity,Bicultural Identity,Cross-Cultural Identity,,Identity associated with regular engagement in religious practices.
Self-Concept and Identity,Cultural and Social Identity,Ethnic Tradition Integration,,,,Identity in participating in religious or spiritual rituals.
Self-Concept and Identity,Cultural and Social Identity,Ethnic Tradition Integration,Ancestral Tradition Engagement,,,Commitment to engaging in religious rituals on a daily basis.
Self-Concept and Identity,Cultural and Social Identity,Ethnic Tradition Integration,Cultural Ritual Integration,,,Identity based on community worship or religious congregation.
Self-Concept and Identity,Location-based Community Membership,,,,,Identity based on participating in communal worship activities.
Self-Concept and Identity,Location-based Community Membership,Local Community Involvement,,,,"Values that relate to the practices, norms, and expectations derived from an individual's culture."
Self-Concept and Identity,Location-based Community Membership,Local Community Involvement,Neighborhood Engagement,,,Value placed on upholding cultural traditions and practices.
